"V1","V2","V3","SommeTotMeta","SommePatchMean","PrevLocalMean","PopulSiteI","PopulSiteS","InfectDens","SuscepDens","list_paramsS","list_paramsI"
0.269129971701165,0.26980958001869,0.266295137930238,3619.15666000666,45.2394582500833,0.26345710801728,11.9186568388354,21.6595045908733,80,80,0.1,1.9
0.252286449013399,0.253843628434084,0.25897556564799,3670.36711621712,45.879588952714,0.252922626420225,11.6039861370007,22.6357746420246,80,80,0.2,1.9
0.251068730313366,0.253258989130887,0.257123890453222,3652.22650682651,45.6528313353313,0.240815254007787,10.9938981741925,23.1625551531802,79.9960079840319,80,0.3,1.9
0.258150105489459,0.26120196043149,0.261705230203147,3606.91257076257,45.0864071345321,0.228795061705442,10.315547302422,23.506994047619,79.998003992016,80,0.4,1.9
0.341810558851746,0.338961718434188,0.337690990063299,3335.35288045288,41.691911005661,0.222334278526206,9.26954095382242,22.0966367229817,79.7804391217565,80,0.5,1.9
0.335805815526257,0.335007745157645,0.327635705762721,3322.43879453879,41.5304849317349,0.216104363391521,8.97491900751374,22.5597590700439,79.6367265469062,80,0.6,1.9
0.315881288741717,0.316881544061655,0.316019956256167,3380.8343989344,42.26042998668,0.205856068303291,8.69956596186445,23.8332110531873,79.5808383233533,80,0.7,1.9
0.318163053729112,0.31769385568716,0.309586850814209,3284.52673992674,41.0565842490843,0.239009118989996,9.81289803011216,23.8333283623818,71.5129740518962,80,0.8,1.9
0.344394481207452,0.349259254900773,0.343582172890267,3197.19823509823,39.9649779387279,0.249456976949851,9.96954258046256,23.2549054106972,68.1177644710579,80,0.8,2
0.433431369682465,0.415375099392531,0.429303460134509,3081.61798201798,38.5202247752248,0.28942998895618,11.1489082312829,22.7290507573008,57.1596806387226,79.9800399201597,0.8,2.1
0.319680891368847,0.313921452344637,0.316171917250152,3382.93801198801,42.2867251498501,0.256252177822779,10.8360654126424,25.4130733247575,64.4491017964072,79.9820359281437,0.8,2.2
0.396769164834225,0.394303798055394,0.389695349898428,3223.67612387612,40.2959515484515,0.22396615159284,9.02492919307822,23.8292037178174,71.2175648702595,80,0.8,2.3
0.368012729597733,0.371903175366455,0.373133461716552,3277.81893661894,40.9727367077367,0.212493518085683,8.70644096862539,24.5545239394923,72.0219560878243,80,0.8,2.4
