"V1","V2","V3","SommeTotMeta","SommePatchMean","PrevLocalMean","PopulSiteI","PopulSiteS","InfectDens","SuscepDens","list_paramsS","list_paramsI"
0.196538074198015,0.198537750285481,0.20007749142531,4679.25772560773,58.4907215700966,0.320542964327025,18.7487892777054,21.6231497668998,80,80,0.1,1.1
0.210107991195784,0.207331459426048,0.205058755751946,4554.44212454212,56.9305265567766,0.304428458723814,17.3312724540147,21.4989063020313,80,80,0.1,1.2
0.231419080965544,0.23010757084298,0.228842463560882,4356.13285048285,54.4516606310356,0.287090361996152,15.6325469618556,20.7178436147186,80,80,0.1,1.3
0.216289816250202,0.215701613569739,0.218590165259287,4445.75422910423,55.5719278638029,0.282170541821953,15.6807609954198,21.7931110556111,80,80,0.1,1.4
0.197044150338051,0.195624836037329,0.194425079559336,4744.05601065601,59.3007001332001,0.337661737907318,20.0235774660971,21.3576711871381,79.9620758483034,80,0.1,0
0.196074455118497,0.196942446503339,0.196602402773356,4658.85596070596,58.2356995088245,0.318781401921619,18.5644579313092,21.5562833000333,80,80,0.1,-1
0.209615567600918,0.2093591008433,0.208529828412756,4514.59130869131,56.4323913586414,0.305915947396403,17.2635684663233,21.3176928029776,79.9680638722555,80,0.1,-1
0.214961710857034,0.214220183639291,0.216453368544863,4438.00356310356,55.4750445387945,0.295254901852658,16.3792788305736,21.361747577047,79.7724550898204,79.9900199600798,0.1,-1
0.220364229809899,0.215894885192293,0.213240256799149,4424.90382950383,55.3112978687979,0.285650752281388,15.7997138458821,21.758700167354,79.9261477045908,80,0.1,-1
0.201567367929983,0.20393380914726,0.210671643704372,4515.71351981352,56.446418997669,0.279826063342107,15.7951792178769,22.8777218825478,79.9321357285429,80,0.1,-1
0.204764266880476,0.206074391315846,0.206092527451584,4537.0371961372,56.712964951715,0.302536896439942,17.157764404399,21.4532571595072,80,80,0.2,1.1
0.214904552084006,0.212477270152179,0.20842079820913,4459.96818181818,55.7496022727273,0.28854697565396,16.0863791297066,21.568443015318,80,80,0.2,1.2
0.217027715795893,0.217143057612363,0.21379876168502,4387.75298035298,54.8469122544123,0.275687657405506,15.1206167553443,21.6443504412254,80,80,0.2,1.3
0.212481773189559,0.214988050634693,0.217867208863331,4407.77487512488,55.0971859390609,0.26722815292792,14.7235192300214,22.2976510304042,80,80,0.2,1.4
0.215504690986198,0.215036569533017,0.215839309269143,4386.1818015318,54.8272725191475,0.258647288299791,14.1809253619512,22.5906822344322,80,80,0.2,1.5
0.187996176617267,0.188047479309886,0.184186267948493,4779.98508158508,59.7498135198135,0.33884262896369,20.2457838931438,21.6085570601637,79.8962075848303,80,0.2,0
0.18343484757986,0.185672474233972,0.186894826944736,4763.37560772561,59.5421950965701,0.322012861949432,19.173352649798,22.255147977023,80,80,0.2,0
0.184048223733721,0.185060131915134,0.187872301378156,4732.06558441558,59.1508198051948,0.30788411418407,18.211597758984,22.8359286546787,80,80,0.2,-1
0.197682273520816,0.198637657461264,0.199713983290328,4556.61645021645,56.9577056277056,0.290935580086204,16.5710231271758,22.2880078255078,80,80,0.2,-1
0.211844287632746,0.212920858591852,0.213621464539341,4407.67355977356,55.0959194971695,0.281261061268322,15.4963367893279,21.925744486364,79.7764471057884,79.9940119760479,0.2,-1
0.212180221612116,0.215120946998818,0.217225068537147,4385.72733932734,54.8215917415917,0.272301950523528,14.92802636204,22.2283341746158,79.8343313373254,80,0.2,-1
0.216691025944278,0.217237421211513,0.217638394143477,4355.16523476524,54.4395654345654,0.263863282175031,14.3646024157468,22.513170582663,79.7784431137725,80,0.2,-1
0.200290520720002,0.200479168038867,0.199584829460215,4494.23907758908,56.1779884698635,0.285670571723367,16.0483980844546,22.0351929320679,80,80,0.3,1.1
0.20742381310839,0.20592430172243,0.205502499907814,4442.36878121878,55.5296097652348,0.273693597490987,15.1980986639177,22.2574032902751,80,80,0.3,1.2
0.229049546631161,0.22844088331573,0.223789049324871,4260.27470862471,53.2534338578089,0.256383756778047,13.6533154337963,21.5758241758242,80,80,0.3,1.3
0.219178724197041,0.219485312253105,0.21987407185005,4329.77445887446,54.1221807359307,0.25147192073009,13.6102087437656,22.4673188230546,79.998003992016,80,0.3,1.4
0.220969079556096,0.220351835615245,0.218964852542212,4319.27154512154,53.9908943140193,0.243120666420872,13.1263022062832,22.8632513320013,80,80,0.3,1.5
0.168424766110893,0.167122796503075,0.169171451599202,5024.10929070929,62.8013661338661,0.345449112474298,21.6946761931175,23.173568203948,79.8842315369262,80,0.3,0
0.169910493975979,0.16983015968741,0.171191529394722,4932.31308691309,61.6539135864136,0.325057123548018,20.0410438058777,23.4987387612388,80,80,0.3,0
0.183812735123112,0.184742467751363,0.184532898657112,4669.62610722611,58.3703263403263,0.307295144231382,17.9369178515834,22.6099918318455,79.8942115768463,80,0.3,0
0.185532446457162,0.186177230425736,0.185199223689695,4643.33148518148,58.0416435647686,0.290975460958616,16.8886939910542,23.0669840576091,80,80,0.3,-1
0.193777358136997,0.196567606654156,0.195365998431169,4500.73041958042,56.2591302447552,0.274889210128132,15.4650278754764,22.7176209207459,80,80,0.3,-1
0.205432439606484,0.203663178540921,0.200108066275411,4439.57199467199,55.4946499333999,0.260992369509946,14.483680181243,22.9341314935065,80,80,0.3,-1
0.210204331714091,0.210674111683572,0.214925295319426,4358.87385947386,54.4859232434232,0.259563786342737,14.1425725394427,22.8091112453759,79.8343313373254,79.998003992016,0.3,-1
0.227092755463732,0.229574406887979,0.224322358422179,4234.1032967033,52.9262912087912,0.250259033116073,13.2452824643318,22.3673207506277,79.7245508982036,80,0.3,-1
